id,username,yearregistered,lastlogin,country,geekfriends,geekfriends_total,guilds,guild_total
357266,shreyank,2010,2024-06-30,United States,"['AbundantChoice', 'adiamant', 'Auricle', 'billgoode', 'chrethon', 'cjcjazz', 'CmdrOverbite', 'concierge', 'cwmassey', 'DaMilli', 'Desiderata', 'drengy', 'Eric Brosius', 'fsnam', 'galfridus', 'HappyHexagon', 'hotc', 'huber', 'icarusmustburn', 'j-berman', 'Jareck80', 'jcrim13', 'jjrbedford', 'js3b', 'Kaelistus', 'KelynBlackwolf', 'kshows', 'Landshark4321', 'martinfowlercom', 'meat_and_breath', 'MidLifeDelta', 'muxi', 'philewis', 'phunlvr', 'Porkchopp', 'punkin312', 'qzhdad', 'riledguy', 'rootbierz', 'senorcoo', 'sloehand', 'snoozefest', 'telos81', 'tool', 'Tropicana55', 'ubiquitousp', 'wdickens', 'wolper', 'yelmelnobrainer', 'ymdv', 'zenracer']",51,"['33', '139', '1011', '1169', '1325', '2044', '2198', '3366', '3570', '3948']",10
409338,Khonnor,2011,2024-06-30,Netherlands,"['Bixby', 'Carcatron', 'Carcking', 'ckorfmann', 'JCena', 'mansize', 'meepleeater', 'Mies', 'Purplemeepleeater', 'quevy', 'rober', 'Stigchelg', 'Whaleyland']",13,[],0
1801423,Sybz,2018,2024-06-25,Netherlands,"['Anno Touwen', 'DaanWesselink', 'danodan']",3,[],0
857482,woosh_ito,2014,2024-04-11,Brazil,"['Banin', 'garciawoosh', 'n1cotine']",3,"['1290', '1622']",2
364460,edualvesrj,2010,2021-09-27,Canada,"['DrGrayrock', 'Errante', 'FakeDutch', 'morticius', 'opiumseed']",5,[],0
54790,dbuel,2005,2024-06-27,United States,"['extremestan', 'jhduval', 'Stormparkiet']",3,[],0
2968864,Jojma293,2021,2024-06-29,Argentina,[],0,['3359'],1
1043636,doublestop23,2015,2024-03-18,United States,[],0,"['193', '282', '373', '396', '579', '1331', '1415']",7
503685,tsayirong,2012,2024-06-27,Taiwan,[],0,"['24', '1303', '1622', '2122']",4
2942942,gjanred,2021,2024-06-30,United States,['caligrl'],1,"['193', '3988']",2
1144856,Dan242,2015,2023-09-14,Germany,[],0,['414'],1
1264795,mped68,2016,2021-07-26,United States,"['dreamingant', 'grant5', 'JoeWiggins', 'LordObsidian', 'Rxgus', 'Taxers', 'Zachfromohio']",7,"['24', '1145', '1308', '1589', '2044', '2215', '2402', '2576']",8
2520473,Finch007,2020,2024-06-30,United States,[],0,"['1303', '1999', '2998', '3004']",4
1277944,DaPoopsmith,2016,2024-06-26,United States,"['pcfiegen', 'RossW']",2,[],0
927469,jojowiththeyoyo,2014,2024-04-06,United States,['Crowster'],1,['1290'],1
3263491,tin04ka,2022,2024-06-30,Germany,[],0,['909'],1
132163,Jagerfox,2007,2024-06-11,United States,[],0,"['43', '1449']",2
1948566,Anathema82,2018,2024-05-11,Germany,[],0,['1145'],1
502920,zanyguy,2012,2024-06-28,India,"['ajinkya', 'Chaiandgames BGC', 'Crimzon Studio', 'gauravonomics', 'karan1276', 'Nightingame', 'nikgame', 'patella', 'phalgunp', 'sagkot', 'starscr3am', 'supersub1209']",12,['1303'],1
551842,coyotius,2012,2023-07-01,United States,['space monkey mafia'],1,['1303'],1
2889457,Anton_G,2021,2024-06-22,Czech Republic,"['ipanch', 'justize', 'MrQuacka', 'pzg1337']",4,"['160', '584', '1915', '3220']",4
3614972,Twoslaps,2023,2023-08-09,Belgium,['lolem'],1,[],0
1654039,Vimesky,2017,2024-06-30,Poland,['MrRottenHeart'],1,[],0
1791356,Pottagy,2018,2024-06-16,Canada,['thetragicallytim'],1,[],0
1984881,DadNZ,2018,2023-09-17,New Zealand,"['darker', 'limplict', 'Neozelandese', 'NZSam', 'Pebblesy', 'rahdo', 'SamHealey', 'shem84', 'TomVasel', 'ZeeGarcia']",10,[],0
1395092,fantome,2016,2024-06-27,Australia,"['anothergidget', 'Caprica_6', 'Deni1111', 'Dychotic', 'spazau', 'tod_13']",6,"['2545', '2750', '3339']",3
3428204,Eva_West,2023,2023-01-09,United States,['dmbrownlee'],1,[],0
475158,Momotaros,2012,2024-04-18,United States,['Iskreemman'],1,[],0
1533790,JayBee61,2017,2024-06-29,United States,[],0,"['193', '513', '1303', '2122', '3796']",5
68434,Ben_Tyrer,2005,2024-06-30,United Kingdom,"['Antgrad', 'bazman234', 'boltongeordie', 'Boozler', 'chooi', 'darkskies', 'Grimwold', 'here comes bod', 'Hopalong', 'JinxedSan', 'Jugular', 'Langy', 'McGran', 'Milarky', 'paulyjones25', 'SteveK2', 'Super Secret Santa', 'Sygnar', 'T-Boy67', 'VALIS13', 'whatambush']",21,"['184', '293', '355', '694', '742', '938', '1496']",7
210766,abrocker,2008,2024-06-30,United States,"['arithon', 'braxxus', 'Butterfly0038', 'calandale', 'captaintobs', 'Chiron70', 'CoffeeRunner', 'cowhollow', 'CrimsonFox', 'DomerHoo', 'doolally', 'dsaxon', 'edparkmike1', 'eluvitar', 'Eric Brosius', 'familygaming', 'fantastico', 'frahminator', 'Ganraeln', 'Hagaf22', 'huber', 'ianoble', 'isellsunshine', 'jalexone', 'jhilke', 'jmcefar', 'kydaria', 'lancemoody', 'LeesusFreak', 'llopis', 'longcreative', 'Malaiser', 'markgeary', 'medchem30', 'MerryHo', 'mfmarkey', 'MidLifeDelta', 'mikepmarkey', 'Morganza', 'MplsMatt', 'offdamark', 'Ownsby', 'PeteVasi', 'phillipwilson', 'rak5632', 'Random_Person', 'rockinghorsedreams', 'SarcophaGuy', 'ScottNotSteve', 'sirgalin', 'Smintie', 'snicholson', 'zefquaavius']",53,"['24', '325', '348', '746', '867', '894', '1011', '1145', '1191', '1303', '1308', '1325', '1338', '1622', '1731', '2014', '2173', '2581', '2888', '3109', '3236', '3431', '3509', '3606', '3770', '4131']",26
98463,hideto,2006,2024-06-28,France,"['NoPunIncluded', 'Quinns', 'ZeeGarcia']",3,['1303'],1
607371,haplo92,2012,2024-06-30,France,"['adm1', 'aTomm', 'BertGK', 'DaCoolMan', 'Kristabelle', 'nico97435', 'trundorn']",7,"['24', '477', '1303', '1648', '1999', '2246', '2938', '3323', '4143']",9
44930,sue589,2005,2021-02-10,United States,"['Dreamwrecker', 'EALenhart', 'fishlikejc', 'jbetz45453', 'jcarvin', 'scarvin']",6,"['307', '1805']",2
478020,coreeyore,2012,2024-06-29,United States,['jaholbrook4455'],1,"['1145', '1692', '2767']",3
2675013,rollingdoubles,2020,2024-06-30,United States,[],0,['42'],1
62417,Finachetto,2005,2024-06-30,United States,[],0,['1124'],1
2743973,ahbuddha7,2020,2023-03-17,United States,[],0,['1303'],1
465600,guilhermefsp,2012,2024-06-21,Brazil,"['Chocolate Cactus', 'Lilianerf', 'prcsdark']",3,['193'],1
3711438,kangarl,2023,2024-06-30,Australia,[],0,['1303'],1
359223,Sugi,2010,2024-06-21,United States,"['Aiken Drum', 'angel3233', 'artloeb', 'atraangelis', 'bkunes', 'Butterfly0038', 'catastrophic', 'Deep Silver', 'DigitalMan', 'eknauer', 'ekted', 'entwife', 'erzengel', 'FreeCake', 'Friendless', 'frienetic', 'Futsie', 'Gamegrunt', 'Hex_Enduction_Hour', 'hinotori', 'indigopotter', 'jayboy', 'jmw23', 'joeincolorado', 'JohnBandettini', 'jrgause', 'lacxox', 'larryjrice', 'lengthtoavoid', 'loofish', 'lorna', 'Luthien', 'Mamadallama', 'Melosh007', 'milenaguberinic', 'olavf', 'rahdo', 'Rob in Richmond', 'sa266', 'SapoLJackson', 'sedjtroll', 'senorcoo', 'SGHughes', 'SlikkRikk', 'spearjr', 'Sphere', 'sunshiny', 'UnknownParkerBrother', 'william4192', 'zugman']",50,"['24', '193', '325', '350', '371', '477', '481', '767', '1075', '1095', '1145', '1242', '1259', '1267', '1303', '3366']",16
543392,NobWallace,2012,2024-06-29,Spain,[],0,['2914'],1
55987,Sjoerd Wenings,2005,2024-06-30,Netherlands,"['arakh', 'bordspeler', 'Earthshaker', 'hder', 'henk.rolleman', 'JanPrix', 'ouagaman', 'Piet Wenings', 'the_vinman', 'threepioartoo']",10,"['24', '746', '867', '1303', '3835']",5
233261,KCheatgever,2008,2024-06-27,Belgium,"['Bernie_be', 'stofke']",2,[],0
2769955,UnboughtStuffedDog,2020,2024-06-30,Germany,"['1qwerty', 'Axel73', 'CotB', 'DadouXIII', 'diary_of_a_bgg', 'larryjrice', 'MikeKoro', 'neatbender', 'poypoyking']",9,[],0
83131,aledrugo1977,2006,2024-06-28,Italy,"['EVD_74', 'Guglia', 'revnye', 'stec74']",4,[],0
3357745,juanma42,2022,2024-01-06,Spain,['Delenya'],1,[],0
62770,Mr Freedly,2005,2024-03-20,United States,"['BoardsAndBits', 'emcher', 'JohnnyRyce', 'Kadorus', 'kevruth', 'Malicious Compliance', 'RedHawk', 'tamawakit61', 'TheCknNek']",9,['800'],1
81739,Lord_Slappy,2006,2021-07-05,United States,"['ghenson', 'RKFade', 'rmartinc', 'Valien', 'Wargamer777']",5,['169'],1
1452246,Sabaen,2016,2024-03-10,South Africa,['lfcoelho'],1,[],0
3183723,tmbgamer,2022,2024-06-29,United States,[],0,['1303'],1
495079,ciidiic,2012,2024-03-02,United States,"['Eroizzy', 'metalfacekevin']",2,"['1303', '2998']",2
376010,virco,2010,2024-06-26,Poland,[],0,"['851', '1523', '2840']",3
4735,inundator,2002,2024-06-29,United States,[],0,"['1103', '1303']",2
1498633,daniarnold,2017,2024-06-14,United States,['J81589'],1,"['24', '1145', '1589', '1842']",4
175313,Shotenkhan,2007,2024-06-26,United States,"['Asperitus', 'lotrfan1976']",2,"['24', '909', '4030']",3
1263053,raptor411,2016,2024-06-30,Germany,"['Hasematzel', 'Vaddo']",2,"['1145', '1303', '1622', '2223']",4
207545,Marc6,2008,2024-06-28,Germany,"['Einsteinn', 'EpicViking', 'izydor', 'karmacoma6', 'Kristoff', 'kruck', 'Magda8688', 'Megash', 'Pablo Dias', 'Pietri', 'Sir_Rafal', 'Vyzygota', 'WookiePL', '_pepe_']",14,"['475', '3543']",2
34815,shroud,2004,2024-06-21,United States,"['AnakinOU', 'biesonder', 'Darksan', 'Escher13', 'gnome23', 'Hitman8D', 'Jlzachary1', 'Lt. Buttercup', 'Munin', 'okiedokie', 'saugust', 'spoonyone', 'wulf31']",13,['111'],1
215751,Arael,2008,2024-06-29,United States,"['adamarabian', 'AndySzy', 'CHRISDH', 'dwacker', 'Helljin', 'jasonad', 'keithsink', 'Levisiebens', 'liorshapira', 'MKamui', 'rahdo', 'StalkingButler', 'trevmex']",13,"['42', '145', '395', '742', '762', '1519', '1606', '3103']",8
1514443,MelonsB,2017,2024-06-11,Australia,[],0,['308'],1
1435266,RollerCoasterRaccoon,2016,2022-03-15,United States,"['arito', 'Ichwalf', 'kommachameleon', 'SlowBear', 'ToothyWeasel']",5,['2641'],1
2663457,curiousdesimind,2020,2024-06-27,United States,[],0,"['1169', '2383']",2
67857,talrich,2005,2023-02-03,United States,"['Alexfrog', 'baronricks', 'Bridger', 'fubar awol', 'Galvatron', 'Garec', 'hughthehand', 'kimbo', 'Malachi', 'malloc', 'ScottH', 'Seangreyson', 'snicholson', 'snoozefest', 'Sphere', 'Terminus_Est']",16,"['19', '59', '139']",3
324286,Dschlanger,2010,2024-06-28,United States,['capt yid'],1,['1303'],1
1449755,Tigresska,2016,2024-06-28,Russia,"['Ches13r', 'WiNchiK']",2,[],0
714621,leboerd,2013,2021-01-09,Germany,['timmytool'],1,[],0
646940,taiho,2013,2024-06-28,Spain,[],0,['862'],1
1213,peterk,2001,2024-06-20,Netherlands,"['AndreaGreyskull', 'caius']",2,"['83', '93', '557', '742']",4
88683,dcell,2006,2024-06-30,United States,"['BattleLyssa', 'nervousbutterfly', 'nyribar', 'quartex', 'sandeee']",5,[],0
486597,Keimpe,2012,2021-12-07,Netherlands,[],0,['1733'],1
466425,Malkara,2012,2021-12-12,United States,[],0,['2415'],1
1409667,Brot,2016,2023-12-26,Germany,"['lukuas', 'ulycious']",2,[],0
793950,dyertm,2013,2024-06-15,United States,"['AndySzy', 'bar10jim', 'bigeeh', 'Fugazi2112', 'Jesse Labbe', 'Laporbo', 'lostdog', 'maceo6', 'MRSA_Major', 'muddysneakers', 'niledesign', 'Paxe', 'rdracass', 'SurfinDecoy', 'toasterpastry']",15,"['193', '945', '1303', '1659', '2252', '2840']",6
184423,Triblayne,2008,2024-06-30,Canada,"['Forar', 'mikerofworlds', 'Prawn']",3,[],0
1025603,Daeuhl,2015,2024-06-30,New Zealand,"['jaredisle', 'subjonno', 'Xeptazael']",3,"['24', '1011', '1169', '1191', '1589', '3133', '3487']",7
423516,Phan,2011,2023-02-22,United States,"['Boardgame_girl', 'EStickland', 'Hellsatyr', 'iadena', 'inquisitorcorgi', 'Kristakat', 'Lathaos1', 'RichRaz', 'shadokon', 'TheRook123', 'TomVasel']",11,"['24', '131', '1290']",3
1193913,turquoisecat,2015,2021-06-12,United States,[],0,"['1191', '1303', '1622', '2223']",4
1764209,5atchm0,2018,2024-06-30,Czech Republic,"['HarleyH', 'Lazer_Deer']",2,[],0
303304,blakmagik13,2009,2022-12-04,United States,"['Dabbler', 'hrdplstc', 'MadStork', 'SilverGrey', 'Zig_Zag']",5,['576'],1
1394759,PapaOurs08,2016,2024-06-28,France,[],0,['1303'],1
1418968,Ryucoo,2016,2024-06-30,United Kingdom,"['aboardgamebarrage', 'AmassGames', 'calandale', 'clearclaw', 'clydeiii', 'cymric', 'deinstein', 'eapeas', 'eekamouse', 'faidutti', 'fightinlegalist1', 'Floating World', 'Gyges', 'JSindt', 'Kobold Curry Chef', 'Labeste', 'Lightningbolt1312', 'markbesada', 'Murraculous', 'OmegasSquared', 'PaulGrogan', 'plezercruz', 'rahdo', 's3kt0r', 'Shampoo4you', 'stvboucher', 'sumo', 'The Innocent', 'Thunkd', 'Tom Lehmann', 'TomVasel', 'tonksey', 'ultimoratio', 'ZeeGarcia']",34,"['2044', '3250', '3770']",3
493763,glysoran,2012,2024-06-29,Canada,"['Cheeseburger', 'FfejNS', 'greywolf1978']",3,[],0
48152,Faerun,2005,2024-01-14,Finland,"['Aniekske', 'Blind Reality', 'busch', 'capecastle', 'Darkharvester', 'DeePee', 'Denton', 'Ebrajin', 'El_Mutanto', 'FizFuz', 'jens_hoppe', 'LA_Ken', 'mads b.', 'PatK', 'rhviid', 'TheFruitcake']",16,"['166', '395', '1303']",3
30898,Quik_Fix,2004,2024-06-29,United States,"['captainraffi', 'FushigiTV', 'mikebridge', 'mszatrow', 'Verbal255']",5,[],0
561692,jrilo,2012,2022-02-04,Argentina,[],0,['1037'],1
866625,vincentblack,2014,2024-06-30,Poland,"['ailouros', 'aira696', 'AlexP', 'aniaga', 'Anya27', 'Arachion', 'Baartoszz', 'BeaBea', 'BGG Library', 'bigadam', 'Blysk', 'BoardGameArena', 'BohnanZar', 'Brandy1', 'Bruno des Montagnes', 'Ciuniek', 'Dama_Gier', 'Dareczek13', 'dizzark', 'farmergiles', 'Filippos', 'Finnan', 'Gambit_GGK', 'garg', 'Gorogb', 'Gryffinka_', 'heccubus', 'Hex_spot', 'humi', 'jarosz', 'ja_rek', 'Jean_Leviathan', 'jlickiew', 'Kaczmar1984', 'kaimada', 'Kirdan', 'KSuss', 'KubaP', 'kurakusmaximus', 'Kwiatosz', 'kyziu87', 'Lacaniste', 'lukaszkaczaniuk', 'Magnum_KR', 'MagoBaol', 'Maras', 'mat_eyo', 'maua_zu', 'Mavericius', 'medicus', 'miczi92', 'Migiel', 'mitkarocks', 'mwaciek', 'nigdydosc', 'pan_satyros', 'Paskuder', 'Ppiechuu', 'rafaelus', 'rahdo', 'Reid666', 'rudzik', 'SamHealey', 'siefczyk', 'slickerdrips', 'Stefan Feld', 'swiroff', 'sydoniaa', 'Szamano', 'toinito', 'TomVasel', 'Tycjan', 'wc poland', 'windziarz', 'wmal', 'Wojo', 'woj_settlers', 'WookiePL', 'yosz', 'ZeeGarcia']",80,[],0
722029,Book Slinger,2013,2024-06-30,United States,['Mikey7876'],1,['1303'],1
208236,AbundantChoice,2008,2024-06-29,United States,"['MajorAirfix', 'philewis', 'rootbierz', 'shreyank', 'wolper']",5,"['19', '33', '513', '1303', '3236']",5
1443036,holdkunyho,2016,2024-06-29,Hungary,[],0,['195'],1
1976085,Leithwalton,2018,2024-06-27,Australia,[],0,['265'],1
516790,Wampameat,2012,2024-06-07,United States,[],0,['2779'],1
262139,Wilco,2009,2024-06-30,Netherlands,"['Glod Glodsson', 'Handelaar', 'jamesdwightwells', 'ProgressorM', 'Purple', 'RvdH83', 'Studentenhaver', 'thedictator', 'vlammend']",9,['685'],1
447165,OxfordRow,2011,2024-06-30,United States,"['Aenea', 'aniaga', 'dotKeller', 'entwife', 'Fran_Kubelik', 'Goatcabin', 'grummzaire', 'HighVolumeLP', 'horfrost3', 'indigopotter', 'Kattvippa', 'lorna', 'Mamadallama', 'Meerkat', 'megatronschmidt', 'milenaguberinic', 'punkin312', 'rahdo', 'Renwmn', 'Ruesailmana', 'Scarlet Witch', 'scdoster', 'serenemercury', 'shell42970', 'SilvaShado', 'Spielemitkinder']",26,"['193', '1267', '1303', '1348', '2044', '2267', '2540']",7
1047366,kispetya,2015,2024-06-30,Hungary,[],0,"['195', '1303', '2133', '3236']",4
2502432,theRealPadster,2020,2024-06-28,Canada,['Owesome'],1,[],0
850717,huron663,2014,2024-06-26,United States,[],0,"['24', '1145', '1303', '1999']",4
1326008,andykim88,2016,2024-06-30,Canada,"['AJBrandon', 'aungmyo', 'azharkhan', 'blondeterp', 'dpc47', 'EccSur01', 'ilpalazo', 'jannadrina', 'JJ_wan', 'JMaltman', 'kidkorea', 'LaOread', 'Mashpotassium', 'mr_skills', 'mshahrukh', 'projectmoonlightcafe', 'Rawny07', 'SeesawGamesCo']",18,"['98', '109', '2122', '2462', '2563']",5
899728,DyerKitty,2014,2021-05-11,United States,[],0,['1947'],1
340478,h4h4han,2010,2024-03-15,Singapore,"['bitatmoonl', 'MeisterXC']",2,[],0
161475,drsheep,2007,2024-05-17,United States,"['brewgamer', 'ctrieloff', 'Ewok_jr', 'Ezekremiah', 'marqtman', 'pillertime', 'Vriess']",7,"['198', '677', '1338']",3
2488020,Halfviti,2020,2024-06-30,Canada,[],0,['3250'],1
2017936,lolowest,2018,2023-07-25,Slovakia,['xskrp12'],1,[],0
387183,Traquan,2011,2024-06-30,Netherlands,[],0,['193'],1
373794,Alnekkie,2010,2024-01-10,Russia,['Pafnutiy'],1,"['584', '1007']",2
1533963,jrastillero,2017,2024-06-30,Spain,['xaviludicus'],1,[],0
94599,haxpet,2006,2024-06-10,Åland,"['ce33', 'Freddy_K', 'hellstone', 'MaSKstrategyclub', 'OscarR', 'victoy70']",6,[],0
1471708,Ferdinand0109,2017,2024-06-30,Switzerland,['mhoehener'],1,[],0
2958317,andmorandmor,2021,2024-06-30,United States,[],0,['3366'],1
462905,Avslogan,2012,2021-11-05,United States,['Sam Waller'],1,['2038'],1
1210440,rogueosb,2015,2024-06-29,United Kingdom,[],0,['1303'],1
1119185,RenaultAI,2015,2024-06-17,United States,"['coolin86', 'Kazoober', 'lanturngrumpig', 'warb3ard', 'WikipediaBrown', 'zoomiezoom']",6,['2302'],1
155650,mrorange2414,2007,2023-11-12,Canada,[],0,['1303'],1
105474,vanimpe,2006,2024-03-31,Belgium,"['goedgeluk', 'mr psycho', 'NeonBlue', 'Otter187', 'the grim reaper', 'TheGibson', 'Tyrael_', 'Wolfeyes', 'zerbanion']",9,[],0
3266369,Thatlazyone1925,2022,2023-05-16,United Kingdom,"['Networkertom', 'Wozza_']",2,[],0
137892,dwagon0,2007,2024-03-05,Australia,"['Caligari', 'delwyn', 'dr_von_korg', 'r1chardj0n3s']",4,[],0
746231,CMXDavid,2013,2023-10-24,United States,"['artisan88', 'CMXScott']",2,['1622'],1
340367,RobbieG,2010,2024-06-18,Norway,['trond79'],1,['24'],1
3535445,Azunoir,2023,2023-12-14,Spain,"['Chowa', 'ithaqua69']",2,[],0
8074,Mad Hab,2003,2024-06-26,Brazil,"['andstrauss', 'Conrado', 'Dandare', 'fermmoylle', 'ftola', 'helyanamanso', 'luciano', 'nazgul_sp', 'Norson', 'ricardochriste', 'Romir', 'Tabuleiro_Virtual', 'Tendson', 'tiagoaob', 'worol']",15,[],0
2083879,krikic,2019,2024-06-30,Czech Republic,['Kospin'],1,[],0
38420,dbeats,2004,2024-05-21,Germany,"['andre1975', 'Bierfuizl', 'Braindance', 'Byzanth', 'carnivor', 'carpetemporem', 'darkpact', 'dulaxx', 'frenk', 'Lukas', 'seehund', 'Tinweasel']",12,[],0
342976,halkeye,2010,2023-10-02,Canada,"['coffeentacos', 'pyrilamine']",2,[],0
381676,Halorien,2011,2021-05-14,United States,['SubtlyArtistic'],1,[],0
1671182,OysterZed,2017,2024-06-30,United States,"['JustinRRizzo', 'rahdo', 'wi1ky']",3,"['857', '1303', '2044', '2122', '2223', '3366', '3656']",7
41889,absent handed,2004,2024-03-05,United States,"['blinking_line', 'DetonatedManiac', 'Dinky_Gnatbane', 'do10hedron', 'Dr.Globus(tm)', 'Gregol', 'gtatters', 'HemlockWP', 'janevieve', 'jeep', 'lgs3998', 'myrhillion', 'NCangeld', 'odyssey', 'redpillage', 'Ronaldo', 'SatanicEssence', 'sirbasil2000', 'slush_puppy', 'thepurlieu', 'voqas']",21,"['510', '548']",2
1063949,Ciffy,2015,2024-06-30,United States,"['asmyr42', 'Boanerges', 'board_game_babe', 'caseylee82', 'FireManBearPig', 'GBCooper', 'JVMFauction', 'Kinksta88', 'Molgor', 'nahtaivel', 's3rvant', 'TolkienFan4Ever', 'vswader']",13,"['153', '193', '742', '1303', '2898', '3963']",6
2366191,StanleyTwobrick,2019,2021-10-07,Australia,[],0,['3236'],1
26441,steamrunner,2004,2023-03-05,United States,"['beri', 'drewchap', 'JoeCthulhu', 'Konwacht', 'Skip Olivares', 'sos1']",6,[],0
1244522,Tadlette,2016,2024-02-16,United States,"['Bodicainking', 'j0nezn', 'katylou', 'Operadragon']",4,[],0
1720558,turdblossum,2017,2024-06-21,United States,[],0,['3236'],1
615523,Roundy,2012,2024-06-30,United Kingdom,[],0,"['1303', '1972']",2
42497,e.e.goings,2004,2024-06-29,Canada,"['AbnRgr', 'Adrock69', 'Agamon', 'ArgusCat', 'Baagism', 'bigandy9255', 'Bixby', 'bk_otj', 'BluntForce', 'BmcCarthy', 'broggi', 'cadavaca', 'cgrice1', 'Cole Wehrle', 'echdareez', 'faqtotum', 'gamegrl2', 'gameskeepllc', 'Grendel', 'gugi', 'heidebrechtluke', 'hobbes2888', 'Howitzer_120mm', 'iklinck', 'ill6', 'J Davison', 'jduteau', 'jrebelo', 'J_3MBG', 'Kestril', 'Kilovolt', 'kkrieger', 'kohlhatter', 'kurt_purcell', 'Kwyjibo', 'kypros', 'ltmurnau', 'Magic Pink', 'maisnestce', 'mgaler', 'MGBM', 'Michael Becker', 'nichos', 'nickguay', 'Norbert Chan', 'Osirus', 'PatK', 'philoiz', 'PzVIE', 'randywombat', 'rarevos', 'refinery', 'Richard Breese', 'roberious', 'robert t', 'Robot_Invader', 'Scienxe', 'sfox', 'shadow9d9', 'Shadowsbane', 'spaceering', 'Super Secret Santa', 'tapestry', 'TGov', 'th3tick', 'thegamer', 'thethrax', 'Thrakkorzog', 'Thunder', 'tonyfryer', 'topherr', 'TrainsOnBrains', 'usagi-san', 'whynot66', 'WyoBadger', 'Xlyce', 'Zamboni', 'Zidane22222', 'Zopper-Alf']",79,"['130', '473', '477', '559', '979', '1303', '2044', '2081', '2708', '2842', '2888', '3078']",12
309389,Coren,2010,2024-06-30,United States,"['Bugaffi', 'dandechino', 'dave65tdh', 'drosing', 'jfales', 'jjacjackson', 'JJ_SD', 'p4warrior', 'thesmallman']",9,"['24', '909', '1145', '1191', '1449', '3236', '4130']",7
2261229,kmilo988,2019,2024-06-27,Colombia,[],0,['3570'],1
1969236,Bjusterbaarlik,2018,2024-06-30,Netherlands,['talzaroff'],1,[],0
1780042,henriquedsr989,2018,2024-06-30,Brazil,[],0,['1303'],1
2134750,Dustybender,2019,2024-02-04,United States,"['lifeisahologram', 'MowgliMtnDog']",2,[],0
1418527,TiberiuA,2016,2024-06-29,Romania,['VeeTheBee'],1,[],0
3874385,Tychondriel,2024,2024-06-30,Belgium,[],0,['1303'],1
1456656,jgibbs1116,2016,2023-12-05,United States,['Ddancer1984'],1,['2122'],1
65056,Jako,2005,2024-06-28,United Kingdom,"['1000rpm', 'CaptainJax', 'EYE of NiGHT', 'Filmc', 'Grimwold', 'HamsterOfFury', 'haraggan', 'Yugblad']",8,"['117', '418']",2
971817,cinderbike,2014,2024-04-05,United States,"['Ajax', 'edbolme', 'haemon', 'maelic001', 'MisterDrX']",5,"['24', '569', '830', '1622', '1858', '1922']",6
847631,tonkatsu,2014,2024-06-30,Japan,[],0,['3673'],1
161347,rolvtd,2007,2023-09-04,United States,"['ashram_bk', 'redcybot']",2,[],0
11993,JohnnyData,2003,2023-10-15,United States,"['engdy', 'gamingguy', 'hobastian']",3,['1887'],1
150292,stofke,2007,2024-06-28,Belgium,"['Bart', 'Bernie_be', 'BlooDjE', 'ditterio', 'eanisa', 'guntherb0', 'Kire', 'Luk Van Baelen', 'Maeve_1981', 's-man', 'spinli', 'Syroit', 'thomasdv', 'vfeight', 'warpozio']",15,['395'],1
744425,LochNiseMonster,2013,2022-01-08,United States,[],0,['1714'],1
628605,mikebowers80,2013,2024-03-23,United States,[],0,['1104'],1
318869,CuriousGrugg,2010,2024-06-30,United States,"['ericvk', 'hendog1970', 'jmduran', 'Magnus the Blue', 'Rokskar_', 'Ryuu', 'sauron6378', 'SunshineOnEarth']",8,[],0
220057,havoc00,2008,2024-06-09,Poland,"['bdedrick69', 'calandale', 'charlescab', 'Grimgor89', 'Hobiecat', 'oi_you_nutter', 'Qnnrad', 'zeotter']",8,"['160', '510', '642', '726', '1660']",5
2130783,Delphin1,2019,2024-06-13,United States,"['jaredx2', 'lostfanatic6', 'macrat84']",3,['474'],1
358289,dwayne_dibbley,2010,2024-06-22,Australia,[],0,['308'],1
742032,Gelleetin,2013,2024-06-29,Canada,"['Anjinsan26', 'asymptote', 'cw2chan', 'diceybg', 'exqcme', 'Guis', 'heaz', 'Hoolio', 'mathewsdad', 'NewToThisHobby', 'robo jr', 'SharKee', 'sixarmedman', 'Spazzfist', 'TheMadNavigator', 'timeodanaos', 'tirelli', 'whatacuriousnotion']",18,[],0
3058650,ldt2g10,2021,2021-11-01,United States,[],0,['454'],1
3048645,ebon1973,2021,2023-09-18,Canada,['ayoung72'],1,[],0
1202429,Jclayface,2015,2024-06-26,United Kingdom,[],0,['993'],1
311004,Volkh,2010,2024-06-26,Poland,"['Adax', 'clownPL', 'CobraPL', 'Igorekz', 'Jean_Leviathan', 'maciunia', 'nexus6pl', 'Richard Plantagenet', 'siristru', 'stey', 'Yavalion']",11,[],0
1348065,Elimatos,2016,2024-06-09,Brazil,[],0,['1303'],1
637918,Cris2rich4u,2013,2024-04-12,United States,[],0,['1932'],1
2971591,CapndanUK,2021,2023-12-16,United Kingdom,['Serge_Clare'],1,[],0
2568132,sarge_rojas,2020,2024-06-30,Mexico,['elwayfan2k'],1,"['3236', '3590', '3948', '3975']",4
382316,solorpg,2011,2024-06-28,United States,['ZargonDDG'],1,[],0
1894418,WilliamJohnD,2018,2024-06-28,Australia,[],0,"['1290', '3103', '3250']",3
530138,Ezzi91,2012,2024-06-30,Finland,"['Hanska', 'RoadHouse', 'ScoopArt', 'Zathraz', 'Zufo']",5,[],0
439101,WarLord_GeneSys,2011,2023-06-09,Brazil,"['fredhicks', 'Ghostgames', 'jlcsusara', 'sos1', 'vestige', 'wavemotion']",6,['830'],1
